pergunta,resposta
Pergunta: Qual a importância do reconhecimento de diplomas pela Universidade Federal do Amazonas?,"
Resposta: O reconhecimento de diplomas pela Universidade Federal do Amazonas é fundamental para conferir validade nacional aos cursos superiores oferecidos, garantindo a qualidade da formação e a competência dos profissionais formados, conforme dispõe a legislação vigente."
Pergunta: Qual a importância do reconhecimento de diplomas pela Universidade Federal do Amazonas?,"
Resposta: O reconhecimento de diplomas pela Universidade Federal do Amazonas é essencial para garantir a validade nacional dos cursos superiores oferecidos, conforme determina a legislação vigente. Isso assegura que os alunos recebam seus diplomas de forma correta e possam exercer suas profissões com respaldo legal."
Pergunta: Qual é a instância responsável por aprovar a média final dos discentes na Universidade Federal do Amazonas de acordo com as normas estabelecidas?,"
Resposta: A média final dos discentes na Universidade Federal do Amazonas é aprovada pelo Conselho de Ensino, Pesquisa e Extensão, conforme as normas estabelecidas em resolução específica."
Pergunta: Qual é o órgão responsável por aprovar o calendário acadêmico da graduação na Universidade Federal do Amazonas?,"
Resposta: O órgão responsável por aprovar o calendário acadêmico da graduação na Universidade Federal do Amazonas é a Resolução, que define as datas de início e término das atividades letivas, bem como os períodos de provas finais e outras atividades acadêmicas."
"Pergunta: O que a Resolução do Conselho de Ensino, Pesquisa e Extensão da Universidade Federal do Amazonas regulamenta em relação à inclusão de disciplinas nos cursos de graduação?","
Resposta: A Resolução regula a inclusão de disciplinas nos cursos de graduação, permitindo a oferta de disciplinas presenciais e a distância, com uso de tecnologias educacionais. Além disso, estabelece critérios para flexibilidade curricular, avaliação dos alunos e capacitação dos professores para atuarem na modalidade a distância."
Pergunta: Quais são as medidas previstas na portaria do reitor da Universidade Federal do Amazonas para garantir o controle do acervo bibliográfico?,"
Resposta: A portaria do reitor da Universidade Federal do Amazonas determina a apresentação de documento de nada consta nas bibliotecas setoriais para casos como requerimento de grau, transferência, trancamento de matrícula e afastamentos superiores a seis meses, sendo responsabilidade das bibliotecas encaminhar listagem de devedores e bloquear matrículas se houver débitos."
Qual é a legislação que regulamenta o calendário acadêmico da graduação na Universidade Federal do Amazonas? ,"
A legislação que regulamenta o calendário acadêmico da graduação na UFAM é estabelecida por meio de resoluções e portarias, sendo aprovadas e alteradas de acordo com as necessidades acadêmicas e administrativas da instituição. É importante estar atento às atualizações desses documentos para estar ciente das datas e atividades previstas ao longo do ano letivo."
"Pergunta: Qual é o prazo estabelecido para o resgate de documentos pessoais na Universidade Federal do Amazonas, de acordo com a legislação mencionada?","
Resposta: O prazo estabelecido para o resgate de documentos pessoais na Universidade Federal do Amazonas é de três meses a partir da data de conclusão do processo, devendo ser provado o verdadeiro proprietário dos documentos através da apresentação de documento hábil original ou fotografia."
Pergunta: O que é definido pela Resolução Nº XX da Universidade Federal do Amazonas em relação ao processo seletivo extra macro?,"
Resposta: A Resolução Nº XX da UFAM define as modalidades de transferência facultativa interna e externa, além do ingresso de portadores de diploma de curso superior. Este processo seletivo visa preencher vagas ociosas nos cursos de graduação da universidade, conforme critérios estabelecidos no edital específico."
Pergunta: Quais os princípios que devem nortear a educação nacional de acordo com a legislação apresentada?,"
Resposta: Os princípios que devem nortear a educação nacional incluem igualdade de condições de acesso e permanência na escola, liberdade de aprender, ensinar, pesquisar e divulgar o conhecimento, pluralismo de ideias e concepções, respeito à liberdade e tolerância, entre outros."
"Qual é o objetivo da lei mencionada em relação ao benefício de meia-entrada para estudantes, idosos e pessoas com deficiência em eventos culturais e esportivos?","
A lei tem como objetivo garantir o acesso de estudantes, idosos e pessoas com deficiência a salas de cinema, teatros, espetáculos musicais, circenses e eventos educativos e esportivos em todo território nacional, mediante o pagamento de metade do valor do ingresso efetivamente cobrado do público geral. Além disso, estabelece critérios para concessão do benefício a jovens de baixa renda."
Pergunta: O que a Universidade Federal do Amazonas proíbe em relação aos alunos em seu regimento?,"
Resposta: A UFAM proíbe, de acordo com seu regimento geral, que os alunos registrem-se informalmente como professores, participem de turmas de ensino funcional ou tenham trabalhos acadêmicos considerados nulos se não estiverem oficialmente matriculados."
Pergunta: Qual é o objetivo principal da Lei de Promoção da Acessibilidade para Pessoas com Deficiência e Mobilidade Reduzida?,"
Resposta: O principal objetivo da lei é estabelecer normas gerais e critérios básicos para promover a acessibilidade de pessoas portadoras de deficiência e com mobilidade reduzida, visando a supressão de barreiras e obstáculos nas vias públicas, espaços urbanos, edifícios, meios de transporte e comunicação, garantindo assim a autonomia e segurança dessas pessoas."
Pergunta: Qual é o objetivo principal do Regimento Interno do Centro de Tecnologia da Universidade Federal do Amazonas?,"
Resposta: O objetivo principal do Regimento Interno do Centro de Tecnologia da Universidade Federal do Amazonas é implantar e explorar recursos computacionais e tecnologias diversas, realizar pesquisas na área de tecnologia, promover programas técnicos e culturais, além de oferecer cursos de formação e pesquisa contínua em parceria com empresas privadas."
Pergunta: O que determina a Resolução mencionada no texto?,"
Resposta: A Resolução mencionada define os limites de créditos e gastos para os alunos da Universidade Federal do Amazonas, estabelecendo valores mínimos e máximos a serem seguidos, visando melhorar o sistema educacional da instituição."
Qual é o objetivo das diretrizes curriculares nacionais para a formação de professores no nível superior?,"
O objetivo das diretrizes curriculares nacionais é garantir uma sólida formação teórica, interdisciplinar e voltada para o trabalho coletivo, compromisso social e valorização profissional, promovendo a gestão democrática, a avaliação e a regulação dos cursos de formação."
Pergunta: Qual a principal alteração feita pela Resolução n° CÉU da Universidade Federal do Amazonas em relação ao Exame Nacional de Desempenho dos Estudantes?,"
Resposta: A Resolução inseriu o exame nacional como disciplina obrigatória em todas as matrizes curriculares dos cursos de graduação da universidade, estabelecendo critérios para registro e controle da participação dos alunos, com penalidades para quem não realizar o exame."
Pergunta: Quais são os procedimentos administrativos para a oferta de disciplinas em períodos especiais na Universidade Federal do Amazonas?,"
Resposta: Os procedimentos incluem a solicitação feita pela coordenação do curso por meio de documentos ao departamento acadêmico, indicação do responsável pela disciplina, solicitação da disciplina no sistema acadêmico vigente, indicação do local e professor responsável pelo chefe acadêmico, e realização da matrícula pelo coordenador do curso no sistema acadêmico vigente, respeitando o calendário acadêmico."
Qual é a finalidade da Universidade Federal do Amazonas? ,"
A finalidade da Universidade Federal do Amazonas é cultivar o saber em todos os campos do conhecimento, estimular a criação cultural, formar profissionais aptos para diversos setores, promover pesquisa científica e tecnológica, manter compromisso com a realidade amazônica e contribuir para o desenvolvimento da região."
"Pergunta: Quais são os documentos necessários para ocupar vaga em um curso na Universidade Federal do Amazonas, de acordo com a legislação mencionada?","
Resposta: De acordo com a legislação mencionada, os documentos necessários para ocupar vaga em um curso na Universidade Federal do Amazonas são diploma de ensino médio, certidão escolar de ensino médio, CPF atualizado e outros documentos relacionados registrados na secretaria de educação."
Qual é a finalidade da Universidade Federal do Amazonas? ,"
A finalidade da Universidade Federal do Amazonas é cultivar o saber em todos os campos do conhecimento, estimular a criação cultural, formar diplomados aptos para diferentes áreas profissionais, promover a investigação científica e tecnológica, manter preocupação com a realidade amazônica e colaborar para o desenvolvimento da sociedade."
Pergunta: Qual é o número da lei que regulamenta a criação do Sistema de Avaliação da Educação Superior (SINAES) no Brasil?,"
Resposta: A Lei n° 10.861, de 14 de abril de 2004, dispõe sobre o SINAES e estabelece as diretrizes para a avaliação das instituições de educação superior no país."
Pergunta: Qual é o órgão responsável por aprovar o uso de suplementação orçamentária na Universidade Federal do Amazonas?,"
Resposta: O Conselho Universitário da Universidade Federal do Amazonas é o órgão responsável por aprovar a utilização de suplementação orçamentária, conforme determinado no processo provisório mencionado."
Pergunta: Qual é o objetivo da resolução mencionada no texto sobre os tempos de duração dos cursos de graduação na Universidade Federal do Amazonas?,"
Resposta: O objetivo da resolução é padronizar os mecanismos de mensuração dos tempos dos cursos de graduação na Universidade Federal do Amazonas, estabelecendo tempos mínimos para a duração dos cursos e garantindo um tempo máximo para sua conclusão."
Pergunta: Qual é a principal legislação mencionada no conteúdo apresentado?,"
Resposta: O principal decreto mencionado no conteúdo é o Decreto n° que regulamenta a Lei n° , dispondo sobre a Língua Brasileira de Sinais (Libras) e seu uso, assim como questões relacionadas à educação e acessibilidade para pessoas surdas."
Qual é o objetivo principal da Lei de Acessibilidade para Pessoas Portadoras de Deficiência e com Mobilidade Reduzida?,"
A Lei tem como objetivo estabelecer normas gerais e critérios básicos para a promoção da acessibilidade, garantindo a possibilidade e condição de alcance, utilização, segurança e autonomia em espaços públicos, edificações, meios de transporte e sistemas de comunicação para pessoas portadoras de deficiência e mobilidade reduzida."
Pergunta: Quais são as diretrizes e bases da educação nacional estabelecidas pela lei apresentada?,"
Resposta: A lei estabelece que a educação nacional abrange processos que se desenvolvem na vida familiar, convivência humana, trabalho, instituições de ensino, pesquisa, movimentos sociais e organizações da sociedade civil. Além disso, ela prevê princípios como igualdade de condições de acesso e permanência na escola, liberdade de aprender e ensinar, respeito à diversidade de ideias e concepções, entre outros."
Pergunta: Qual é o objetivo principal da resolução que regulamenta a aceleração de estudos na Universidade Federal do Amazonas?,"
Resposta: A resolução tem como objetivo aprovar um regulamento para disciplinar a aceleração de estudos no âmbito da universidade, permitindo que os estudantes com extraordinário aproveitamento possam acelerar o curso, desde que atendidas as exigências e procedimentos estabelecidos."
Qual a documentação necessária para o cadastramento na biblioteca da Universidade Federal do Amazonas conforme o regulamento em questão?,"Para se cadastrar na biblioteca da UFAM, os membros da comunidade acadêmica devem apresentar documentos oficiais com foto e outros documentos específicos de acordo com sua categoria (aluno, servidor, professor). Além disso, é necessário renovar o cadastro anualmente."
Pergunta: Qual é o objetivo da resolução mencionada no texto em relação aos discentes da Universidade Federal do Amazonas?,"
Resposta: O objetivo da resolução é regulamentar os processos de exclusão discente, jubilação e cadastro dos alunos que ultrapassarem o tempo máximo estabelecido para conclusão do curso de graduação na Universidade Federal do Amazonas."
Pergunta: Quais são os princípios fundamentais que regem a formação inicial e continuada dos profissionais do magistério na educação básica de acordo com a legislação mencionada?,"
Resposta: Os princípios que regem a formação dos profissionais do magistério incluem sólida formação teórica, compromisso social, valorização profissional, gestão democrática, avaliação e regulação dos cursos, interdisciplinaridade, práticas colaborativas, respeito à diversidade, entre outros."
"Pergunta: Quais são os motivos que podem levar à exclusão de um discente da Universidade Federal do Amazonas, conforme a resolução mencionada?","
Resposta: A exclusão de um discente da Universidade Federal do Amazonas pode ocorrer caso ultrapasse o tempo máximo estabelecido para conclusão do curso especificado no projeto pedagógico e não efetive a matrícula por quatro semestres consecutivos, ou ainda em virtude de sanção disciplinar mediante procedimento próprio."
Pergunta: Qual é o órgão responsável por regulamentar e fiscalizar a legislação na Universidade Federal do Amazonas?,"
Resposta: A Procuradoria Federal é o órgão responsável por regulamentar e fiscalizar a legislação na Universidade Federal do Amazonas, garantindo a conformidade com as leis e normas vigentes."
"Qual é o objetivo da Resolução nº XXX do Conselho de Ensino, Pesquisa e Extensão da Universidade Federal do Amazonas em relação ao aproveitamento de estudos?","
O objetivo da Resolução é estabelecer normas para o aproveitamento de estudos, visando otimizar o processo de administração acadêmica, permitindo que disciplinas cursadas em cursos autorizados ou reconhecidos pelo Ministério da Educação sejam aproveitadas na Universidade Federal do Amazonas."
Pergunta: Qual é o objetivo da portaria do Ministério da Educação relacionada ao aproveitamento de atividades realizadas no programa de residência pedagógica e estágio obrigatório para os cursos de licenciatura na Universidade Federal do Amazonas?,"
Resposta: O objetivo da portaria é determinar que as atividades realizadas no programa de residência pedagógica poderão ser aproveitadas como estágio obrigatório para os cursos de licenciatura participantes do programa, desde que o discente tenha a carga horária exigida e faça a solicitação exclusivamente através do portal especificado."
Pergunta: Qual é o número da lei que regulamenta o ensino a distância na Universidade Federal do Amazonas?,"
Resposta: O ensino a distância na Universidade Federal do Amazonas é regulamentado pela Lei n° 13.272, de 18 de abril de 2016, dispondo sobre o uso de tecnologias digitais da informação e comunicação para oferta de cursos na modalidade EaD."
Qual é o objetivo do programa descrito na resolução n° mencionada em relação aos alunos de graduação da Universidade Federal do Amazonas?,"
O objetivo do programa é iniciar e estimular a participação ativa dos alunos de graduação em diversas atividades docentes de nível superior, através das modalidades bolsista e extensão, visando apoiar e incentivar a docência no ensino superior."
Pergunta: Qual a legislação que regulamenta o calendário acadêmico da Universidade Federal do Amazonas?,"
Resposta: O calendário acadêmico da Universidade Federal do Amazonas é regulamentado pelas resoluções e portarias aprovadas pelo Conselho de Ensino, Pesquisa e Extensão (CONSEPE), bem como por decisões administrativas específicas, que estabelecem as datas de início e término das atividades acadêmicas, como aulas, provas finais e registro de conclusão de cursos."
Qual é o órgão responsável por aprovar normas e regulamentações referentes aos cursos superiores da Universidade Federal do Amazonas?,"
O Conselho de Ensino e Pesquisa da Universidade Federal do Amazonas é o órgão responsável por aprovar normas e regulamentações referentes aos cursos superiores da instituição, conforme estabelecido no conteúdo mencionado."
Pergunta: Quais são as diretrizes curriculares nacionais definidas pela Resolução nº de julho mencionada?,"
Resposta: A Resolução nº de julho define as diretrizes curriculares nacionais para a formação inicial e continuada, estabelecendo princípios como formação teórica interdisciplinar, trabalho coletivo, compromisso social e gestão democrática na educação."
Pergunta: Qual é o órgão responsável por aprovar a média mínima necessária para obter aprovação em disciplinas na Universidade Federal do Amazonas?,"
Resposta: O Conselho de Ensino, Pesquisa e Extensão da Universidade Federal do Amazonas é o órgão responsável por aprovar a média mínima para obtenção de aprovação nas disciplinas, conforme estabelecido na legislação da instituição."
"Pergunta: Qual é o benefício previsto na legislação para estudantes, idosos, pessoas com deficiência e jovens de baixa renda em eventos esportivos e culturais?","
Resposta: De acordo com a legislação mencionada, estudantes, idosos, pessoas com deficiência e jovens de baixa renda têm direito à meia entrada em eventos esportivos e culturais mediante apresentação da carteira de identificação estudantil ou documentos que comprovem sua condição, garantindo assim acesso a esses eventos com desconto no valor do ingresso."
Qual é o objetivo da chamada pública nº da Universidade Federal do Amazonas relacionada ao credenciamento de entidades para concessão de estágios obrigatórios aos estudantes de graduação?,"
O objetivo da chamada pública nº da Universidade Federal do Amazonas é viabilizar a concessão de estágio obrigatório aos alunos dos cursos de graduação, buscando a complementação do ensino aprendizagem dos estudantes em ambiente de trabalho, conforme a legislação vigente e as normas estabelecidas pela instituição."
Pergunta: Qual é o objetivo da Resolução mencionada no texto em relação ao Exame Nacional de Desempenho dos Estudantes na Universidade Federal do Amazonas?,"
Resposta: O objetivo da Resolução é inserir o Exame Nacional de Desempenho dos Estudantes como disciplina obrigatória em todas as matrizes curriculares dos cursos de graduação da universidade, visando garantir que os alunos tomem ciência institucionalmente da obrigatoriedade deste exame."
Pergunta: O que a Universidade Federal do Amazonas proíbe em relação aos alunos no contexto mencionado?,"
Resposta: A Universidade Federal do Amazonas proíbe a inclusão de trabalhos acadêmicos escolares, considerando nulo qualquer registro não oficial realizado pelos alunos, conforme decisão tomada durante reunião do conselho de ensino."
Pergunta: Qual é o objetivo da legislação mencionada no conteúdo apresentado?,"
Resposta: O objetivo da legislação é garantir um tratamento excepcional para alunos portadores de afecções congênitas ou adquiridas que os impeçam de frequentar regularmente as aulas, permitindo a adaptação do processo educativo às condições de saúde e necessidades específicas desses estudantes."
Qual é o objetivo do programa de monitoria na Universidade Federal do Amazonas? ,"
O objetivo do programa de monitoria na Universidade Federal do Amazonas é estimular a participação dos alunos de graduação em diversas atividades docentes no nível superior, através de bolsas de monitoria, visando apoiar e incentivar a docência no ensino superior."
Pergunta: Qual a proibição estabelecida pela universidade federal do Amazonas em relação aos alunos em relação à inclusão de trabalhos acadêmicos escolares?,"
Resposta: A Universidade Federal do Amazonas proíbe oficialmente a inclusão de qualquer trabalho acadêmico escolar que tenha sido realizado, sendo nula essa inclusão. Os alunos poderão recorrer apenas em casos de comprovação de erro, exceto no caso de matrícula excepcional ou segunda chamada antes da data estabelecida na nova resolução."
Pergunta: Qual é o órgão responsável por iniciar o processo de exclusão de um discente da Universidade Federal do Amazonas?,"
Resposta: O processo de exclusão de um discente da Universidade Federal do Amazonas é desencadeado mediante ação conjunta da Coordenação de Ensino e Graduação (CEG) e do Centro de Tecnologia da Informação e Comunicação (CIC)."
Pergunta: Qual é o objetivo do decreto mencionado no conteúdo apresentado?,"
Resposta: O decreto mencionado tem como objetivo alterar e regulamentar aspectos relacionados ao uso da lei em vigor, promovendo a integração e promoção de temas ligados ao esporte e à saúde, conforme estabelecido na legislação federal."
Pergunta: Quais são os princípios que devem nortear a educação nacional conforme a legislação citada?,"
Resposta: Os princípios que devem nortear a educação nacional são: igualdade de condições de acesso e permanência na escola, liberdade de aprender, ensinar, pesquisar e divulgar o pensamento, pluralismo de ideias e concepções, respeito à liberdade, apreço à tolerância e coexistência entre instituições públicas e privadas, valorização profissional na educação escolar, gestão democrática do ensino público, garantia de padrão de qualidade e vinculação da educação escolar ao mundo do trabalho e às práticas sociais."
Pergunta: Qual é o principal objetivo da resolução mencionada no texto?,"
Resposta: O principal objetivo da resolução é proibir a inclusão de disciplinas em turmas de alunos graduados oficialmente matriculados, bem como invalidar qualquer trabalho acadêmico realizado fora dos procedimentos estabelecidos para casos de matrícula na Universidade Federal do Amazonas."
Qual é a finalidade da resolução que regulamenta a aceleração de estudos na Universidade Federal do Amazonas?,"A finalidade da resolução é permitir que os estudantes com extraordinário aproveitamento possam acelerar seus estudos, mediante exames perante uma banca especial, para concluir o curso em um tempo menor do que o previsto no projeto pedagógico."
"Pergunta: Qual órgão da Universidade Federal do Amazonas é responsável por estabelecer normas relacionadas ao ensino, pesquisa e extensão?","
Resposta: O Conselho de Ensino, Pesquisa e Extensão (CEPE) é o órgão da Universidade Federal do Amazonas responsável por estabelecer normas relacionadas ao ensino, pesquisa e extensão."
Qual é a finalidade da Universidade Federal do Amazonas de acordo com o conteúdo apresentado?,"A finalidade da Universidade Federal do Amazonas é cultivar o saber em todos os campos do conhecimento, promover a formação de profissionais aptos para atuar na sociedade, incentivar a pesquisa científica e tecnológica, além de manter um compromisso com a realidade amazônica e os povos indígenas."
Pergunta: Qual é a finalidade dos Núcleos Docentes Estruturantes criados e regulamentados pela Resolução n° X da Universidade Federal do Amazonas?,"
Resposta: Os Núcleos Docentes Estruturantes têm como finalidade zelar pela aplicação das diretrizes curriculares nacionais e consolidar o perfil dos cursos de graduação, além de propor formas para o desenvolvimento de pesquisa e extensão, acompanhar a implantação e desenvolvimento do projeto pedagógico, considerando as necessidades e avanços na área do conhecimento do curso."
Pergunta: O que a Resolução n° X da Universidade Federal do Amazonas estabelece em relação às atividades complementares para os cursos de graduação?,"
Resposta: A Resolução n° X da Universidade Federal do Amazonas define que as atividades complementares para os cursos de graduação devem ser relacionadas ao ensino, pesquisa e extensão, podendo incluir participação em eventos acadêmicos, estágios, produção científica, entre outras modalidades. Essas atividades são avaliadas por uma comissão específica e registradas no histórico escolar dos alunos."
Pergunta: O que a legislação da Universidade Federal do Amazonas proíbe em relação aos alunos?,"
Resposta: A legislação da Universidade Federal do Amazonas proíbe oficialmente a inclusão de qualquer trabalho acadêmico ou escolar realizado por alunos, exceto em casos de comprovação de erro e recurso. Além disso, é proibida a excepcional segunda chamada antes da data estabelecida pela universidade."
Pergunta: Qual é a legislação que define as diretrizes curriculares nacionais para a formação de professores da educação básica?,"
Resposta: A Resolução nº julho, do Conselho Nacional de Educação (CNE), define as diretrizes curriculares nacionais para a formação inicial e continuada de nível superior dos cursos de licenciatura, formação pedagógica e segunda licenciatura, conforme estabelecido pela legislação vigente."
"Pergunta: De acordo com o conteúdo fornecido, qual é o limite máximo de créditos que um aluno da Universidade Federal do Amazonas pode cursar?","
Resposta: O limite máximo de créditos que um aluno da Universidade Federal do Amazonas pode cursar é vinte e cinco cento total crédito."
Pergunta: Qual é o objetivo da Portaria mencionada no texto sobre a necessidade de implementar medidas relacionadas ao controle do acervo bibliográfico na Universidade Federal do Amazonas?,"
Resposta: O objetivo da Portaria é estabelecer a obrigatoriedade de apresentação de documento que comprove a inexistência de débito nas bibliotecas setoriais da universidade, para casos como requerimento de grau, transferência, trancamento de matrícula, transferência de curso, entre outros."
"Qual é o objetivo da Resolução nº X do Conselho de Ensino, Pesquisa e Extensão da Universidade Federal do Amazonas em relação ao aproveitamento de estudos?","A Resolução estabelece normas para otimizar o processo administrativo acadêmico, permitindo o aproveitamento de disciplinas cursadas em cursos de graduação reconhecidos pelo Ministério da Educação, tanto no Brasil quanto no exterior, mediante critérios como densidade, qualidade e adequação."
Pergunta: Qual é o objeto da resolução mencionada no conteúdo fornecido?,"
Resposta: O objeto da resolução é estabelecer os limites de gastos com custeio e investimento para os alunos da Universidade Federal do Amazonas, definindo valores mínimos e máximos para a utilização de créditos."
Pergunta: Qual decisão foi tomada pelo Conselho da Universidade Federal do Amazonas em relação ao Programa Especial de Treinamento (PET)?,"
Resposta: O Conselho da Universidade Federal do Amazonas decidiu extinguir o Programa Especial de Treinamento (PET) considerando custos financeiros e resultados dos alunos, apesar do apoio unânime dado ao programa anteriormente. A decisão foi tomada com base na proposta feita durante a reunião realizada nesta data."
Pergunta: Qual é o objetivo principal da resolução mencionada no texto?,"
Resposta: O objetivo principal da resolução é padronizar os mecanismos de mensuração dos tempos dos cursos de graduação da Universidade Federal do Amazonas, estabelecendo tempos mínimos e máximos para a duração dos cursos, conforme as orientações contidas no documento."
Pergunta: Quais são os documentos necessários para o cadastramento na biblioteca da Universidade Federal do Amazonas de acordo com a legislação descrita?,"
Resposta: Para o cadastramento na biblioteca da UFAM, os membros da comunidade devem apresentar documento oficial com foto, comprovante de vínculo com a instituição e, dependendo da categoria, outros documentos específicos, como declaração do curso ou documento de contato de trabalho."
"Pergunta: Qual é a Lei que dispõe sobre o Regime Jurídico dos Servidores Públicos Civis da União, das autarquias e das fundações públicas federais?","
Resposta: A Lei n° 8.112, de 11 de dezembro de 1990, estabelece normas gerais para o serviço público, regulamentando os direitos e deveres dos servidores públicos federais."
Qual é o objetivo do programa de monitoria na Universidade Federal do Amazonas? ,"
O objetivo do programa de monitoria na Universidade Federal do Amazonas é iniciar e estimular a participação ativa dos alunos de graduação em diversas atividades docentes no ensino superior, proporcionando apoio e incentivo à docência e promovendo o desenvolvimento acadêmico dos estudantes."
Pergunta: Qual é o órgão responsável pela publicação e divulgação oficial das leis e normas da Universidade Federal do Amazonas?,"
Resposta: O órgão responsável pela publicação e divulgação oficial das leis e normas da Universidade Federal do Amazonas é a Editora da Universidade Federal do Amazonas (EDUA). A EDUA é responsável por disponibilizar os atos normativos, regulamentos, portarias e demais documentos legais que regem a instituição."
Qual é o objetivo da carta de serviços ao usuário da Universidade Federal do Amazonas?,"
A carta de serviços ao usuário da Universidade Federal do Amazonas tem como objetivo informar sobre os serviços prestados, formas de acesso, qualidade no atendimento e possibilitar que os usuários, principalmente alunos, possam facilmente buscar as informações necessárias."
Pergunta: Quais são os princípios fundamentais da formação inicial e continuada de profissionais do magistério na educação básica de acordo com a legislação mencionada?,"
Resposta: Os princípios fundamentais incluem sólida formação teórica, interdisciplinaridade, compromisso social, valorização profissional, gestão democrática, avaliação e regulação dos cursos de formação."
Pergunta: Qual é o órgão responsável por regulamentar a oferta de disciplinas a cada semestre na Universidade Federal do Amazonas?,"
Resposta: O órgão responsável por regulamentar a oferta de disciplinas a cada semestre na Universidade Federal do Amazonas é a Câmara de Ensino de Graduação (CEG), conforme estabelecido na resolução mencionada."
Pergunta: Quais são os principais objetivos da carta de serviços do usuário da Universidade Federal do Amazonas?,"
Resposta: A carta de serviços tem como objetivo informar sobre os serviços prestados pela instituição, formas de acesso, qualidade do atendimento público e pode ser solicitada pelo usuário para facilitar o acesso às informações necessárias."
Qual é o órgão responsável pela autorização do funcionamento jurídico de uma empresa de transporte aéreo regular no Brasil?,"A Agência Nacional de Aviação Civil (ANAC) é o órgão responsável pela autorização do funcionamento jurídico de uma empresa de transporte aéreo regular no Brasil, conforme disposto na legislação vigente."
Pergunta: Como a Universidade Federal do Amazonas tem buscado atender à demanda de alunos interessados em afinidade de cursos sequenciais?,"
Resposta: A UFAM decidiu alterar e consolidar normas internas para melhor disciplinar cursos sequenciais, considerando a crescente demanda de alunos interessados. Foi estabelecido que alunos transferidos ou removidos por afinidade de curso devem ser viabilizados, seguindo critérios específicos de análise curricular e orientação acadêmica."
Pergunta: Quais são os documentos necessários para ocupar uma vaga em um curso da Universidade Federal do Amazonas?,"
Resposta: Para ocupar uma vaga em um curso da Universidade Federal do Amazonas, é necessário apresentar os seguintes documentos: diploma de ensino médio, certidão escolar de conclusão do ensino médio, CPF, foto recente e demais documentos relacionados registrados na Secretaria de Educação do Estado."
Pergunta: Quais são os procedimentos necessários para o pedido de revisão de nota em uma prova final segundo a legislação da Universidade Federal do Amazonas?,"
Resposta: De acordo com a legislação da UFAM, o pedido de revisão de nota em uma prova final deve ser fundamentado e protocolado no curso correspondente, seguindo um modelo específico e contendo argumentos que justifiquem a inadequação da nota atribuída. O prazo para realizar esse pedido é de até dez dias após a divulgação das notas."
Pergunta: Qual é o objetivo da Resolução mencionada em relação ao processo seletivo extra macro na Universidade Federal do Amazonas?,"
Resposta: A Resolução tem como objetivo definir as normas internas relacionadas ao processo seletivo extra macro para o preenchimento de vagas ociosas nos cursos de graduação da Universidade Federal do Amazonas, abrangendo modalidades como transferência facultativa interna e externa, portador de diploma de curso superior, entre outras."
Pergunta: Qual é o objetivo principal da portaria mencionada no conteúdo apresentado?,"
Resposta: O objetivo principal da portaria é implementar medidas que garantam o controle do acervo bibliográfico da Universidade Federal do Amazonas, estabelecendo a obrigatoriedade de apresentação de documento de nada consta em casos como solicitação de grau, transferência, trancamento de matrícula e outros."
Pergunta: Qual a resolução inserida pela Universidade Federal do Amazonas referente à obrigatoriedade do Exame Nacional de Desempenho dos Estudantes em suas matrizes curriculares?,"
Resposta: A Resolução n° CÉU, da Universidade Federal do Amazonas, determina a inclusão do Exame Nacional de Desempenho dos Estudantes como disciplina obrigatória em todas as matrizes curriculares dos cursos de graduação, garantindo que os alunos estejam cientes da necessidade e participação nesse exame para conclusão do curso."
Pergunta: Qual é o órgão responsável por desencadear o processo de jubilação de um discente na Universidade Federal do Amazonas?,"
Resposta: O processo de jubilação de um discente na Universidade Federal do Amazonas é desencadeado mediante ação conjunta da Coordenação de Ensino de Graduação e do Centro de Tecnologia da Informação e Comunicação (CIC)."
"Pergunta: De acordo com a portaria do Ministério da Educação da Universidade Federal do Amazonas, como os cursos de licenciatura participantes do programa de residência pedagógica devem aproveitar as atividades realizadas nesse programa?","
Resposta: Os cursos de licenciatura participantes do programa de residência pedagógica podem aproveitar as atividades realizadas nesse programa como estágio obrigatório, desde que o discente tenha a carga horária exigida e solicite o aproveitamento exclusivamente por meio do portal indicado, anexando a comprovação da conclusão do programa."
Qual é o prazo máximo para solicitar a revisão de exercícios escolares ou provas finais de acordo com as normas da Universidade Federal do Amazonas?,"O prazo máximo para solicitar revisão de exercícios escolares ou provas finais na Universidade Federal do Amazonas é de seis dias úteis após a aplicação das provas finais, conforme estabelecido nas normas descritas no documento mencionado."
"Pergunta: Qual o objetivo da Lei nº X, que dispõe sobre o tratamento excepcional de alunos portadores de afecções?","
Resposta: A Lei nº X tem como objetivo garantir um tratamento excepcional aos alunos que são portadores de afecções congênitas ou adquiridas, proporcionando-lhes condições para prosseguirem com suas atividades escolares mesmo em situações em que a frequência regular seja comprometida devido à sua condição de saúde."
Pergunta: Quais são as modalidades de atividades complementares previstas pela resolução que regulamenta os cursos de graduação na Universidade Federal do Amazonas?,"
Resposta: As modalidades de atividades complementares previstas incluem participação em curso de extensão, mesa redonda, programas especiais de treinamento (PET), estágios vinculados à matriz curricular do curso, pesquisa científica e produção acadêmica, apresentação de trabalhos em eventos e participação em congressos, simpósios e conferências."
